2026.01.15 23:29:00 WARN  Using H2 2.4.240 which is newer than the version Flyway has been verified with. The latest verified version of H2 is 2.3.232.
2026.01.15 23:33:37 INFO  BSP server: Failed to download https://s01.oss.sonatype.org/content/repositories/snapshots/com/eed3si9n/shaded-jawn-parser_2.12/1.3.2/shaded-jawn-parser_2.12-1.3.2.pom.sha1
2026.01.15 23:33:37 INFO  BSP server: Downloading https://central.sonatype.com/repository/maven-snapshots/com/eed3si9n/shaded-jawn-parser_2.12/1.3.2/shaded-jawn-parser_2.12-1.3.2.pom
2026.01.15 23:33:38 INFO  BSP server: Failed to download https://central.sonatype.com/repository/maven-snapshots/com/typesafe/ssl-config-core_2.12/0.6.1/ssl-config-core_2.12-0.6.1.pom
2026.01.15 23:33:38 INFO  BSP server: Downloading https://central.sonatype.com/repository/maven-snapshots/com/typesafe/ssl-config-core_2.12/0.6.1/ssl-config-core_2.12-0.6.1.pom.sha1
2026.01.15 23:33:38 INFO  BSP server: Failed to download https://central.sonatype.com/repository/maven-snapshots/com/eed3si9n/shaded-jawn-parser_2.12/1.3.2/shaded-jawn-parser_2.12-1.3.2.pom
2026.01.15 23:33:38 INFO  BSP server: Downloading https://central.sonatype.com/repository/maven-snapshots/com/eed3si9n/shaded-jawn-parser_2.12/1.3.2/shaded-jawn-parser_2.12-1.3.2.pom.sha1
2026.01.15 23:33:38 INFO  no build target found for C:\Users\rahul\My Repos\My_Python-codes\Tensorflow_Files\new.scala. Using presentation compiler with project's scala-library version: 3.3.6
2026.01.15 23:33:39 WARN  no build target for: C:\Users\rahul\My Repos\My_Python-codes\Tensorflow_Files\new.scala
2026.01.15 23:33:38 INFO  no build target found for C:\Users\rahul\My Repos\My_Python-codes\Tensorflow_Files\new.scala. Using presentation compiler with project's scala-library version: 3.3.6
2026.01.15 23:33:38 INFO  BSP server: Failed to download https://central.sonatype.com/repository/maven-snapshots/com/typesafe/ssl-config-core_2.12/0.6.1/ssl-config-core_2.12-0.6.1.pom.sha1
2026.01.15 23:33:38 INFO  BSP server: Failed to download https://central.sonatype.com/repository/maven-snapshots/com/eed3si9n/shaded-jawn-parser_2.12/1.3.2/shaded-jawn-parser_2.12-1.3.2.pom.sha1
2026.01.15 23:33:58 INFO  BSP server: Failed to download https://central.sonatype.com/repository/maven-snapshots/com/eed3si9n/shaded-scalajson_2.12/1.0.0-M4/shaded-scalajson_2.12-1.0.0-M4.pom
2026.01.15 23:33:58 INFO  BSP server: Downloading https://central.sonatype.com/repository/maven-snapshots/com/eed3si9n/shaded-scalajson_2.12/1.0.0-M4/shaded-scalajson_2.12-1.0.0-M4.pom.sha1
2026.01.15 23:33:58 INFO  BSP server: Failed to download https://central.sonatype.com/repository/maven-snapshots/com/eed3si9n/shaded-scalajson_2.12/1.0.0-M4/shaded-scalajson_2.12-1.0.0-M4.pom.sha1
2026.01.15 23:33:58 INFO  BSP server: Downloading https://repo.scala-lang.org/artifactory/maven-nightlies/io/monix/monix-tail_2.12/3.2.0/monix-tail_2.12-3.2.0.jar
2026.01.15 23:33:58 INFO  BSP server: Downloading https://repo.scala-lang.org/artifactory/maven-nightlies/org/scala-lang/scala-library/2.12.20/scala-library-2.12.20.jar
2026.01.15 23:33:58 INFO  BSP server: Downloading https://repo.scala-lang.org/artifactory/maven-nightlies/com/lihaoyi/sourcecode_2.12/0.4.4/sourcecode_2.12-0.4.4.jar
2026.01.15 23:33:58 INFO  BSP server: Downloading https://repo.scala-lang.org/artifactory/maven-nightlies/io/zipkin/reporter2/zipkin-reporter/2.17.2/zipkin-reporter-2.17.2.jar
2026.01.15 23:33:58 INFO  BSP server: Downloading https://repo.scala-lang.org/artifactory/maven-nightlies/org/scalaz/scalaz-core_2.12/7.3.8/scalaz-core_2.12-7.3.8.jar
2026.01.15 23:33:58 INFO  BSP server: Downloading https://repo.scala-lang.org/artifactory/maven-nightlies/com/github/alexarchambault/case-app-annotations_2.12/2.0.6/case-app-annotations_2.12-2.0.6.jar
2026.01.15 23:34:00 INFO  BSP server: Downloaded https://repo.scala-lang.org/artifactory/maven-nightlies/com/github/alexarchambault/case-app-annotations_2.12/2.0.6/case-app-annotations_2.12-2.0.6.jar
2026.01.15 23:34:00 INFO  BSP server: Downloading https://repo.scala-lang.org/artifactory/maven-nightlies/com/eed3si9n/shaded-apache-httpclient5/0.9.3/shaded-apache-httpclient5-0.9.3.jar
2026.01.15 23:34:00 INFO  BSP server: Downloaded https://repo.scala-lang.org/artifactory/maven-nightlies/com/lihaoyi/sourcecode_2.12/0.4.4/sourcecode_2.12-0.4.4.jar
2026.01.15 23:34:00 INFO  BSP server: Downloading https://repo.scala-lang.org/artifactory/maven-nightlies/org/scalameta/trees_2.12/4.13.8/trees_2.12-4.13.8.jar
2026.01.15 23:34:01 INFO  BSP server: Downloaded https://repo.scala-lang.org/artifactory/maven-nightlies/io/zipkin/reporter2/zipkin-reporter/2.17.2/zipkin-reporter-2.17.2.jar
2026.01.15 23:34:01 INFO  BSP server: Downloading https://repo.scala-lang.org/artifactory/maven-nightlies/com/github/plokhotnyuk/jsoniter-scala/jsoniter-scala-macros_2.12/2.13.3.2/jsoniter-scala-macros_2.12-2.13.3.2.jar
2026.01.15 23:34:01 INFO  BSP server: Downloaded https://repo.scala-lang.org/artifactory/maven-nightlies/io/monix/monix-tail_2.12/3.2.0/monix-tail_2.12-3.2.0.jar
2026.01.15 23:34:01 INFO  BSP server: Downloading https://repo.scala-lang.org/artifactory/maven-nightlies/org/typelevel/cats-macros_2.12/2.1.1/cats-macros_2.12-2.1.1.jar
2026.01.15 23:34:01 INFO  BSP server: Downloaded https://repo.scala-lang.org/artifactory/maven-nightlies/org/typelevel/cats-macros_2.12/2.1.1/cats-macros_2.12-2.1.1.jar
2026.01.15 23:34:01 INFO  BSP server: Downloading https://repo.scala-lang.org/artifactory/maven-nightlies/org/scala-sbt/ivy/ivy/2.3.0-sbt-77cc781d727b367d3761f097d89f5a4762771d41/ivy-2.3.0-sbt-77cc781d727b367d3761f097d89f5a4762771d41.jar
2026.01.15 23:34:03 INFO  BSP server: (watching) Downloaded https://repo.scala-lang.org/artifactory/maven-nightlies/org/scala-lang/scala-library/2.12.20/scala-library-2.12.20.jar
2026.01.15 23:34:03 INFO  BSP server: Downloading https://repo.scala-lang.org/artifactory/maven-nightlies/org/scala-lang/scala-compiler/2.12.20/scala-compiler-2.12.20.jar
2026.01.15 23:34:04 INFO  BSP server: Downloaded https://repo.scala-lang.org/artifactory/maven-nightlies/com/eed3si9n/shaded-apache-httpclient5/0.9.3/shaded-apache-httpclient5-0.9.3.jar
2026.01.15 23:34:04 INFO  BSP server: Downloading https://repo.scala-lang.org/artifactory/maven-nightlies/com/lihaoyi/pprint_2.12/0.9.4/pprint_2.12-0.9.4.jar
2026.01.15 23:34:04 INFO  BSP server: Downloaded https://repo.scala-lang.org/artifactory/maven-nightlies/com/lihaoyi/pprint_2.12/0.9.4/pprint_2.12-0.9.4.jar
2026.01.15 23:34:04 INFO  BSP server: Downloading https://repo.scala-lang.org/artifactory/maven-nightlies/net/java/dev/jna/jna/5.18.1/jna-5.18.1.jar
2026.01.15 23:34:05 INFO  BSP server: Downloaded https://repo.scala-lang.org/artifactory/maven-nightlies/com/github/plokhotnyuk/jsoniter-scala/jsoniter-scala-macros_2.12/2.13.3.2/jsoniter-scala-macros_2.12-2.13.3.2.jar
2026.01.15 23:34:05 INFO  BSP server: Downloading https://repo.scala-lang.org/artifactory/maven-nightlies/org/typelevel/cats-kernel_2.12/2.1.1/cats-kernel_2.12-2.1.1.jar
2026.01.15 23:34:10 INFO  BSP server: (watching) Downloaded https://repo.scala-lang.org/artifactory/maven-nightlies/org/typelevel/cats-kernel_2.12/2.1.1/cats-kernel_2.12-2.1.1.jar
2026.01.15 23:34:10 INFO  BSP server: Downloading https://repo.scala-lang.org/artifactory/maven-nightlies/com/eed3si9n/gigahorse-apache-http_2.12/0.9.3/gigahorse-apache-http_2.12-0.9.3.jar
2026.01.15 23:34:10 INFO  BSP server: Downloaded https://repo.scala-lang.org/artifactory/maven-nightlies/com/eed3si9n/gigahorse-apache-http_2.12/0.9.3/gigahorse-apache-http_2.12-0.9.3.jar
2026.01.15 23:34:10 INFO  BSP server: Downloading https://repo.scala-lang.org/artifactory/maven-nightlies/com/typesafe/ssl-config-core_2.12/0.6.1/ssl-config-core_2.12-0.6.1.jar
2026.01.15 23:34:10 INFO  BSP server: Downloaded https://repo.scala-lang.org/artifactory/maven-nightlies/com/typesafe/ssl-config-core_2.12/0.6.1/ssl-config-core_2.12-0.6.1.jar
2026.01.15 23:34:10 INFO  BSP server: Downloading https://repo.scala-lang.org/artifactory/maven-nightlies/org/typelevel/macro-compat_2.12/1.1.1/macro-compat_2.12-1.1.1.jar
2026.01.15 23:34:10 INFO  BSP server: Downloaded https://repo.scala-lang.org/artifactory/maven-nightlies/org/typelevel/macro-compat_2.12/1.1.1/macro-compat_2.12-1.1.1.jar
2026.01.15 23:34:10 INFO  BSP server: Downloading https://repo.scala-lang.org/artifactory/maven-nightlies/io/github/alexarchambault/bleep/jsonrpc4s_2.12/0.1.1/jsonrpc4s_2.12-0.1.1.jar
2026.01.15 23:34:10 INFO  BSP server: Downloaded https://repo.scala-lang.org/artifactory/maven-nightlies/io/github/alexarchambault/bleep/jsonrpc4s_2.12/0.1.1/jsonrpc4s_2.12-0.1.1.jar
2026.01.15 23:34:10 INFO  BSP server: Downloading https://repo.scala-lang.org/artifactory/maven-nightlies/org/apache/logging/log4j/log4j-api/2.23.0/log4j-api-2.23.0.jar
2026.01.15 23:34:10 INFO  BSP server: Downloaded https://repo.scala-lang.org/artifactory/maven-nightlies/org/scala-sbt/ivy/ivy/2.3.0-sbt-77cc781d727b367d3761f097d89f5a4762771d41/ivy-2.3.0-sbt-77cc781d727b367d3761f097d89f5a4762771d41.jar
2026.01.15 23:34:10 INFO  BSP server: Downloading https://repo.scala-lang.org/artifactory/maven-nightlies/org/scala-sbt/core-macros_2.12/1.11.6/core-macros_2.12-1.11.6.jar
2026.01.15 23:34:10 INFO  BSP server: Downloaded https://repo.scala-lang.org/artifactory/maven-nightlies/org/scala-sbt/core-macros_2.12/1.11.6/core-macros_2.12-1.11.6.jar
2026.01.15 23:34:10 INFO  BSP server: Downloading https://repo.scala-lang.org/artifactory/maven-nightlies/ch/epfl/scala/scala-debug-adapter_2.12/4.2.8/scala-debug-adapter_2.12-4.2.8.jar
2026.01.15 23:34:10 INFO  BSP server: Downloaded https://repo.scala-lang.org/artifactory/maven-nightlies/ch/epfl/scala/scala-debug-adapter_2.12/4.2.8/scala-debug-adapter_2.12-4.2.8.jar
2026.01.15 23:34:10 INFO  BSP server: Downloading https://repo.scala-lang.org/artifactory/maven-nightlies/org/scala-lang/modules/scala-collection-compat_2.12/2.13.0/scala-collection-compat_2.12-2.13.0.jar
2026.01.15 23:34:10 INFO  BSP server: Downloaded https://repo.scala-lang.org/artifactory/maven-nightlies/org/scala-lang/modules/scala-collection-compat_2.12/2.13.0/scala-collection-compat_2.12-2.13.0.jar
2026.01.15 23:34:10 INFO  BSP server: Downloading https://repo.scala-lang.org/artifactory/maven-nightlies/io/monix/monix-eval_2.12/3.2.0/monix-eval_2.12-3.2.0.jar
2026.01.15 23:34:12 INFO  BSP server: Downloaded https://repo.scala-lang.org/artifactory/maven-nightlies/io/monix/monix-eval_2.12/3.2.0/monix-eval_2.12-3.2.0.jar
2026.01.15 23:34:12 INFO  BSP server: Downloading https://repo.scala-lang.org/artifactory/maven-nightlies/org/scala-sbt/zinc-persist-core-assembly/1.11.0/zinc-persist-core-assembly-1.11.0.jar
2026.01.15 23:34:15 INFO  BSP server: Downloaded https://repo.scala-lang.org/artifactory/maven-nightlies/org/apache/logging/log4j/log4j-api/2.23.0/log4j-api-2.23.0.jar
2026.01.15 23:34:15 INFO  BSP server: Downloading https://repo.scala-lang.org/artifactory/maven-nightlies/org/scalameta/io_2.12/4.13.8/io_2.12-4.13.8.jar
2026.01.15 23:34:15 INFO  BSP server: Downloaded https://repo.scala-lang.org/artifactory/maven-nightlies/org/scalameta/io_2.12/4.13.8/io_2.12-4.13.8.jar
2026.01.15 23:34:15 INFO  BSP server: Downloading https://repo.scala-lang.org/artifactory/maven-nightlies/io/monix/monix-reactive_2.12/3.2.0/monix-reactive_2.12-3.2.0.jar
2026.01.15 23:34:15 INFO  BSP server: Downloaded https://repo.scala-lang.org/artifactory/maven-nightlies/io/monix/monix-reactive_2.12/3.2.0/monix-reactive_2.12-3.2.0.jar
2026.01.15 23:34:15 INFO  BSP server: Downloading https://repo.scala-lang.org/artifactory/maven-nightlies/com/eed3si9n/sjson-new-scalajson_2.12/0.10.1/sjson-new-scalajson_2.12-0.10.1.jar
2026.01.15 23:34:15 INFO  BSP server: Downloaded https://repo.scala-lang.org/artifactory/maven-nightlies/com/eed3si9n/sjson-new-scalajson_2.12/0.10.1/sjson-new-scalajson_2.12-0.10.1.jar
2026.01.15 23:34:15 INFO  BSP server: Downloading https://repo.scala-lang.org/artifactory/maven-nightlies/ch/qos/logback/logback-core/1.5.21/logback-core-1.5.21.jar
2026.01.15 23:34:20 INFO  BSP server: (watching) Downloaded https://repo.scala-lang.org/artifactory/maven-nightlies/org/scala-sbt/zinc-persist-core-assembly/1.11.0/zinc-persist-core-assembly-1.11.0.jar
2026.01.15 23:34:20 INFO  BSP server: Downloading https://repo.scala-lang.org/artifactory/maven-nightlies/org/scala-sbt/util-interface/1.11.6/util-interface-1.11.6.jar
2026.01.15 23:34:20 INFO  BSP server: Downloaded https://repo.scala-lang.org/artifactory/maven-nightlies/org/scala-sbt/util-interface/1.11.6/util-interface-1.11.6.jar
2026.01.15 23:34:20 INFO  BSP server: Downloading https://repo.scala-lang.org/artifactory/maven-nightlies/io/get-coursier/util/directories/0.1.2/directories-0.1.2.jar
2026.01.15 23:34:20 INFO  BSP server: Downloaded https://repo.scala-lang.org/artifactory/maven-nightlies/io/get-coursier/util/directories/0.1.2/directories-0.1.2.jar
2026.01.15 23:34:20 INFO  BSP server: Downloading https://repo.scala-lang.org/artifactory/maven-nightlies/io/get-coursier/util/directories-jni/0.1.2/directories-jni-0.1.2.jar
2026.01.15 23:34:20 INFO  BSP server: Downloaded https://repo.scala-lang.org/artifactory/maven-nightlies/io/get-coursier/util/directories-jni/0.1.2/directories-jni-0.1.2.jar
2026.01.15 23:34:20 INFO  BSP server: Downloading https://repo.scala-lang.org/artifactory/maven-nightlies/org/scala-lang/modules/scala-xml_2.12/2.3.0/scala-xml_2.12-2.3.0.jar
2026.01.15 23:34:20 INFO  BSP server: Downloaded https://repo.scala-lang.org/artifactory/maven-nightlies/org/scala-lang/modules/scala-xml_2.12/2.3.0/scala-xml_2.12-2.3.0.jar
2026.01.15 23:34:20 INFO  BSP server: Downloading https://repo.scala-lang.org/artifactory/maven-nightlies/com/eed3si9n/shaded-scalajson_2.12/1.0.0-M4/shaded-scalajson_2.12-1.0.0-M4.jar
2026.01.15 23:34:21 INFO  BSP server: Downloaded https://repo.scala-lang.org/artifactory/maven-nightlies/com/eed3si9n/shaded-scalajson_2.12/1.0.0-M4/shaded-scalajson_2.12-1.0.0-M4.jar
2026.01.15 23:34:21 INFO  BSP server: Downloading https://repo.scala-lang.org/artifactory/maven-nightlies/org/scala-sbt/zinc-persist_2.12/1.11.0/zinc-persist_2.12-1.11.0.jar
2026.01.15 23:34:21 INFO  BSP server: Downloaded https://repo.scala-lang.org/artifactory/maven-nightlies/org/scala-sbt/zinc-persist_2.12/1.11.0/zinc-persist_2.12-1.11.0.jar
2026.01.15 23:34:21 INFO  BSP server: Downloading https://repo.scala-lang.org/artifactory/maven-nightlies/com/chuusai/shapeless_2.12/2.3.3/shapeless_2.12-2.3.3.jar
2026.01.15 23:34:21 INFO  BSP server: Downloaded https://repo.scala-lang.org/artifactory/maven-nightlies/com/chuusai/shapeless_2.12/2.3.3/shapeless_2.12-2.3.3.jar
2026.01.15 23:34:21 INFO  BSP server: Downloading https://repo.scala-lang.org/artifactory/maven-nightlies/ch/epfl/scala/libdaemon_2.12/0.0.12/libdaemon_2.12-0.0.12.jar
2026.01.15 23:34:21 INFO  BSP server: Downloaded https://repo.scala-lang.org/artifactory/maven-nightlies/ch/epfl/scala/libdaemon_2.12/0.0.12/libdaemon_2.12-0.0.12.jar
2026.01.15 23:34:21 INFO  BSP server: Downloading https://repo.scala-lang.org/artifactory/maven-nightlies/io/monix/monix-catnap_2.12/3.2.0/monix-catnap_2.12-3.2.0.jar
2026.01.15 23:34:21 INFO  BSP server: Downloaded https://repo.scala-lang.org/artifactory/maven-nightlies/io/monix/monix-catnap_2.12/3.2.0/monix-catnap_2.12-3.2.0.jar
2026.01.15 23:34:21 INFO  BSP server: Downloading https://repo.scala-lang.org/artifactory/maven-nightlies/com/github/alexarchambault/case-app_2.12/2.0.6/case-app_2.12-2.0.6.jar
2026.01.15 23:34:21 INFO  BSP server: (watching) Downloaded https://repo.scala-lang.org/artifactory/maven-nightlies/org/scala-lang/scala-compiler/2.12.20/scala-compiler-2.12.20.jar
2026.01.15 23:34:21 INFO  BSP server: Downloading https://repo.scala-lang.org/artifactory/maven-nightlies/io/zipkin/reporter2/zipkin-reporter-brave/2.17.2/zipkin-reporter-brave-2.17.2.jar
2026.01.15 23:34:21 INFO  BSP server: Downloaded https://repo.scala-lang.org/artifactory/maven-nightlies/io/zipkin/reporter2/zipkin-reporter-brave/2.17.2/zipkin-reporter-brave-2.17.2.jar
2026.01.15 23:34:21 INFO  BSP server: Downloading https://repo.scala-lang.org/artifactory/maven-nightlies/com/github/alexarchambault/case-app-annotations_2.12/2.0.6/case-app-annotations_2.12-2.0.6.jar.sha1
2026.01.15 23:34:21 INFO  BSP server: Downloaded https://repo.scala-lang.org/artifactory/maven-nightlies/com/github/alexarchambault/case-app-annotations_2.12/2.0.6/case-app-annotations_2.12-2.0.6.jar.sha1
2026.01.15 23:34:21 INFO  BSP server: Downloading https://repo.scala-lang.org/artifactory/maven-nightlies/com/lihaoyi/sourcecode_2.12/0.4.4/sourcecode_2.12-0.4.4.jar.sha1
2026.01.15 23:34:21 INFO  BSP server: Downloaded https://repo.scala-lang.org/artifactory/maven-nightlies/com/lihaoyi/sourcecode_2.12/0.4.4/sourcecode_2.12-0.4.4.jar.sha1
2026.01.15 23:34:21 INFO  BSP server: Downloading https://repo.scala-lang.org/artifactory/maven-nightlies/io/zipkin/reporter2/zipkin-reporter/2.17.2/zipkin-reporter-2.17.2.jar.sha1
2026.01.15 23:34:22 INFO  BSP server: Downloaded https://repo.scala-lang.org/artifactory/maven-nightlies/io/zipkin/reporter2/zipkin-reporter/2.17.2/zipkin-reporter-2.17.2.jar.sha1
2026.01.15 23:34:22 INFO  BSP server: Downloading https://repo.scala-lang.org/artifactory/maven-nightlies/io/monix/monix-tail_2.12/3.2.0/monix-tail_2.12-3.2.0.jar.sha1
2026.01.15 23:34:22 INFO  BSP server: Downloaded https://repo.scala-lang.org/artifactory/maven-nightlies/io/monix/monix-tail_2.12/3.2.0/monix-tail_2.12-3.2.0.jar.sha1
2026.01.15 23:34:22 INFO  BSP server: Downloading https://repo.scala-lang.org/artifactory/maven-nightlies/org/typelevel/cats-macros_2.12/2.1.1/cats-macros_2.12-2.1.1.jar.sha1
2026.01.15 23:34:22 INFO  BSP server: Downloaded https://repo.scala-lang.org/artifactory/maven-nightlies/org/typelevel/cats-macros_2.12/2.1.1/cats-macros_2.12-2.1.1.jar.sha1
2026.01.15 23:34:22 INFO  BSP server: Downloading https://repo.scala-lang.org/artifactory/maven-nightlies/org/scala-lang/scala-library/2.12.20/scala-library-2.12.20.jar.sha1
2026.01.15 23:34:23 INFO  BSP server: Downloaded https://repo.scala-lang.org/artifactory/maven-nightlies/org/scala-lang/scala-library/2.12.20/scala-library-2.12.20.jar.sha1
2026.01.15 23:34:23 INFO  BSP server: Downloading https://repo.scala-lang.org/artifactory/maven-nightlies/com/eed3si9n/shaded-apache-httpclient5/0.9.3/shaded-apache-httpclient5-0.9.3.jar.sha1
2026.01.15 23:34:23 INFO  BSP server: Downloaded https://repo.scala-lang.org/artifactory/maven-nightlies/com/eed3si9n/shaded-apache-httpclient5/0.9.3/shaded-apache-httpclient5-0.9.3.jar.sha1
2026.01.15 23:34:23 INFO  BSP server: Downloading https://repo.scala-lang.org/artifactory/maven-nightlies/com/lihaoyi/pprint_2.12/0.9.4/pprint_2.12-0.9.4.jar.sha1
2026.01.15 23:34:23 INFO  BSP server: Downloaded https://repo.scala-lang.org/artifactory/maven-nightlies/com/lihaoyi/pprint_2.12/0.9.4/pprint_2.12-0.9.4.jar.sha1
2026.01.15 23:34:23 INFO  BSP server: Downloading https://repo.scala-lang.org/artifactory/maven-nightlies/com/github/plokhotnyuk/jsoniter-scala/jsoniter-scala-macros_2.12/2.13.3.2/jsoniter-scala-macros_2.12-2.13.3.2.jar.sha1
2026.01.15 23:34:24 INFO  BSP server: Downloaded https://repo.scala-lang.org/artifactory/maven-nightlies/com/github/plokhotnyuk/jsoniter-scala/jsoniter-scala-macros_2.12/2.13.3.2/jsoniter-scala-macros_2.12-2.13.3.2.jar.sha1
2026.01.15 23:34:24 INFO  BSP server: Downloading https://repo.scala-lang.org/artifactory/maven-nightlies/org/typelevel/cats-kernel_2.12/2.1.1/cats-kernel_2.12-2.1.1.jar.sha1
2026.01.15 23:34:27 INFO  BSP server: Downloaded https://repo.scala-lang.org/artifactory/maven-nightlies/org/typelevel/cats-kernel_2.12/2.1.1/cats-kernel_2.12-2.1.1.jar.sha1
2026.01.15 23:34:27 INFO  BSP server: Downloading https://repo.scala-lang.org/artifactory/maven-nightlies/com/eed3si9n/gigahorse-apache-http_2.12/0.9.3/gigahorse-apache-http_2.12-0.9.3.jar.sha1
2026.01.15 23:34:27 INFO  BSP server: Downloaded https://repo.scala-lang.org/artifactory/maven-nightlies/com/eed3si9n/gigahorse-apache-http_2.12/0.9.3/gigahorse-apache-http_2.12-0.9.3.jar.sha1
2026.01.15 23:34:27 INFO  BSP server: Downloading https://repo.scala-lang.org/artifactory/maven-nightlies/com/typesafe/ssl-config-core_2.12/0.6.1/ssl-config-core_2.12-0.6.1.jar.sha1
2026.01.15 23:34:27 INFO  BSP server: Downloaded https://repo.scala-lang.org/artifactory/maven-nightlies/com/typesafe/ssl-config-core_2.12/0.6.1/ssl-config-core_2.12-0.6.1.jar.sha1
2026.01.15 23:34:27 INFO  BSP server: Downloading https://repo.scala-lang.org/artifactory/maven-nightlies/org/typelevel/macro-compat_2.12/1.1.1/macro-compat_2.12-1.1.1.jar.sha1
2026.01.15 23:34:27 INFO  BSP server: Downloaded https://repo.scala-lang.org/artifactory/maven-nightlies/com/github/alexarchambault/case-app_2.12/2.0.6/case-app_2.12-2.0.6.jar
2026.01.15 23:34:27 INFO  BSP server: Downloading https://repo.scala-lang.org/artifactory/maven-nightlies/io/github/alexarchambault/bleep/jsonrpc4s_2.12/0.1.1/jsonrpc4s_2.12-0.1.1.jar.sha1
2026.01.15 23:34:28 INFO  BSP server: Downloaded https://repo.scala-lang.org/artifactory/maven-nightlies/org/typelevel/macro-compat_2.12/1.1.1/macro-compat_2.12-1.1.1.jar.sha1
2026.01.15 23:34:28 INFO  BSP server: Downloading https://repo.scala-lang.org/artifactory/maven-nightlies/org/scala-sbt/ivy/ivy/2.3.0-sbt-77cc781d727b367d3761f097d89f5a4762771d41/ivy-2.3.0-sbt-77cc781d727b367d3761f097d89f5a4762771d41.jar.sha1
2026.01.15 23:34:28 INFO  BSP server: Downloaded https://repo.scala-lang.org/artifactory/maven-nightlies/io/github/alexarchambault/bleep/jsonrpc4s_2.12/0.1.1/jsonrpc4s_2.12-0.1.1.jar.sha1
2026.01.15 23:34:28 INFO  BSP server: Downloading https://repo.scala-lang.org/artifactory/maven-nightlies/org/scala-sbt/core-macros_2.12/1.11.6/core-macros_2.12-1.11.6.jar.sha1
2026.01.15 23:34:28 INFO  BSP server: Downloaded https://repo.scala-lang.org/artifactory/maven-nightlies/org/scala-sbt/ivy/ivy/2.3.0-sbt-77cc781d727b367d3761f097d89f5a4762771d41/ivy-2.3.0-sbt-77cc781d727b367d3761f097d89f5a4762771d41.jar.sha1
2026.01.15 23:34:28 INFO  BSP server: Downloading https://repo.scala-lang.org/artifactory/maven-nightlies/ch/epfl/scala/scala-debug-adapter_2.12/4.2.8/scala-debug-adapter_2.12-4.2.8.jar.sha1
2026.01.15 23:34:28 INFO  BSP server: Downloaded https://repo.scala-lang.org/artifactory/maven-nightlies/org/scala-sbt/core-macros_2.12/1.11.6/core-macros_2.12-1.11.6.jar.sha1
2026.01.15 23:34:28 INFO  BSP server: Downloading https://repo.scala-lang.org/artifactory/maven-nightlies/org/scala-lang/modules/scala-collection-compat_2.12/2.13.0/scala-collection-compat_2.12-2.13.0.jar.sha1
2026.01.15 23:34:28 INFO  BSP server: Downloaded https://repo.scala-lang.org/artifactory/maven-nightlies/ch/epfl/scala/scala-debug-adapter_2.12/4.2.8/scala-debug-adapter_2.12-4.2.8.jar.sha1
2026.01.15 23:34:28 INFO  BSP server: Downloading https://repo.scala-lang.org/artifactory/maven-nightlies/io/monix/monix-eval_2.12/3.2.0/monix-eval_2.12-3.2.0.jar.sha1
2026.01.15 23:34:28 INFO  BSP server: Downloaded https://repo.scala-lang.org/artifactory/maven-nightlies/org/scala-lang/modules/scala-collection-compat_2.12/2.13.0/scala-collection-compat_2.12-2.13.0.jar.sha1
2026.01.15 23:34:28 INFO  BSP server: Downloading https://repo.scala-lang.org/artifactory/maven-nightlies/org/apache/logging/log4j/log4j-api/2.23.0/log4j-api-2.23.0.jar.sha1
2026.01.15 23:34:29 INFO  BSP server: Downloaded https://repo.scala-lang.org/artifactory/maven-nightlies/io/monix/monix-eval_2.12/3.2.0/monix-eval_2.12-3.2.0.jar.sha1
2026.01.15 23:34:29 INFO  BSP server: Downloading https://repo.scala-lang.org/artifactory/maven-nightlies/org/scalameta/io_2.12/4.13.8/io_2.12-4.13.8.jar.sha1
2026.01.15 23:34:29 INFO  BSP server: Downloaded https://repo.scala-lang.org/artifactory/maven-nightlies/org/apache/logging/log4j/log4j-api/2.23.0/log4j-api-2.23.0.jar.sha1
2026.01.15 23:34:29 INFO  BSP server: Downloading https://repo.scala-lang.org/artifactory/maven-nightlies/io/monix/monix-reactive_2.12/3.2.0/monix-reactive_2.12-3.2.0.jar.sha1
2026.01.15 23:34:29 INFO  BSP server: Downloaded https://repo.scala-lang.org/artifactory/maven-nightlies/org/scalameta/io_2.12/4.13.8/io_2.12-4.13.8.jar.sha1
2026.01.15 23:34:29 INFO  BSP server: Downloading https://repo.scala-lang.org/artifactory/maven-nightlies/com/eed3si9n/sjson-new-scalajson_2.12/0.10.1/sjson-new-scalajson_2.12-0.10.1.jar.sha1
2026.01.15 23:34:29 INFO  BSP server: Downloaded https://repo.scala-lang.org/artifactory/maven-nightlies/io/monix/monix-reactive_2.12/3.2.0/monix-reactive_2.12-3.2.0.jar.sha1
2026.01.15 23:34:29 INFO  BSP server: Downloading https://repo.scala-lang.org/artifactory/maven-nightlies/org/scala-sbt/zinc-persist-core-assembly/1.11.0/zinc-persist-core-assembly-1.11.0.jar.sha1
2026.01.15 23:34:29 INFO  BSP server: Downloaded https://repo.scala-lang.org/artifactory/maven-nightlies/com/eed3si9n/sjson-new-scalajson_2.12/0.10.1/sjson-new-scalajson_2.12-0.10.1.jar.sha1
2026.01.15 23:34:29 INFO  BSP server: Downloading https://repo.scala-lang.org/artifactory/maven-nightlies/org/scala-sbt/util-interface/1.11.6/util-interface-1.11.6.jar.sha1
